Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,266866.0625,264629.8331325603,2236.2293674396933
4.725,266107.25,264360.4843923155,1746.7656076845014
4.745,265780.4688,264089.9615052708,1690.5072947291774
4.765,265004.125,263818.2886101509,1185.8363898490788
4.785,264891.125,263545.4894280884,1345.6355719115818
4.805,264156.625,263271.58727131435,885.0377286856528
4.825,264017.6875,262996.60505163326,1021.0824483667384
4.845,264036.2188,262720.56528868765,1315.6535113123246
4.865,263757.5625,262443.4901180189,1314.0723819811246
4.885,263395.25,262165.4012989301,1229.8487010698882
4.905,262454.375,261886.32022215688,568.054777843121
4.925,262062.0625,261606.26791735043,455.79458264957066
4.945,261550.5938,261325.26506038022,225.32873961978476
4.965,261388.4375,261043.3319804587,345.1055195413064
4.985,260578.5625,260760.48866709598,-181.92616709598224
5.005,260503.8281,260476.75477688698,27.07332311302889
5.025,259957.125,260192.1496401362,-235.02464013619465
5.045,259752.2188,259906.69226732576,-154.4734673257626
5.065,259395.0313,259620.40135542947,-225.3700554294628
5.085,259641.4688,259333.29529407845,308.1735059215571
5.105,259867.8906,259045.3921715812,822.4984284188249
5.125,258434.2813,258756.7097808036,-322.4284808035882
5.145,258069.0781,258467.26562491068,-398.187524910667
5.165,257890.1719,258177.07692297577,-286.90502297578496
5.185,257753.5781,257886.16061545984,-132.58251545982785
5.205,258287.2656,257594.53336956375,692.7322304362606
5.225,257640.3438,257302.21158445856,338.1322155414382
5.245,257748.8906,257009.21139639555,739.6792036044644
5.265,256930.25,256715.54868370015,214.70131629984826
5.285,256908.9688,256421.23907165197,487.7297283480293
5.305,254848.2813,256126.29793725468,-1278.016637254681
5.325,255393.7188,255830.74041389913,-437.0216138991236
5.345,255223.75,255534.58139592025,-310.83139592024963
5.365,254171.2031,255237.83554305352,-1066.6324430535024
5.385,253955.1719,254940.51728479136,-985.345384791377
5.405,253659.5938,254642.6408246426,-983.0470246426121
5.425,254313.2656,254344.22014429866,-30.95454429864185
5.445,253541.4844,254045.26900770678,-503.7846077067952
5.465,252391.0938,253745.80096505483,-1354.7071650548314
5.485,253112.4063,253445.82935666805,-333.42305666804896
5.505,252876.125,253145.36731682168,-269.2423168216774
5.525,252507.8438,252844.42777746994,-336.5839774699416
5.545,252370.1719,252543.0234718951,-172.85157189512393
5.565,252087.1875,252241.1669382773,-153.9794382773107
5.585,252138.1563,251938.870523188,199.28577681200113
5.605,251119.2344,251636.1463850084,-516.9119850084244
5.625,250239.875,251333.00649727514,-1093.1314972751425
5.645,250317.2969,251029.46265195473,-712.1657519547443
