Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,221413.7656,223648.61460194073,-2234.849001940718
4.725,222013.8438,222856.50981206773,-842.6660120677261
4.745,220507.6719,222071.66353785852,-1563.991637858533
4.765,221020.0625,221293.98283917713,-273.9203391771298
4.785,219829.375,220523.37632829743,-694.0013282974251
4.805,219036.4531,219759.75413759454,-723.3010375945305
4.825,217994.2031,219003.0278880402,-1008.8247880401905
4.845,217570.2969,218253.11065847837,-682.8137584783835
4.865,216685.4688,217509.91695565876,-824.4481556587561
4.885,216672.8594,216773.3626850064,-100.50328500641626
4.905,216109.0938,216043.36512210613,65.72867789387237
4.925,214958.1719,215319.84288488262,-361.67098488262855
4.945,214880.9375,214602.7159064542,278.221593545808
4.965,213570.125,213891.9054086444,-321.78040864440845
4.985,212604.7813,213187.33387612962,-582.5525761296158
5.005,212490.1563,212488.9250312077,1.2312687922967598
5.025,211396.6406,211796.60380916842,-399.9632091684034
5.045,210894.3438,211110.29633425028,-215.95253425027477
5.065,211196.1719,210429.92989616637,766.2420038336131
5.085,209195.1094,209755.4329271849,-560.3235271849262
5.105,209436.0469,209086.7349797477,349.3119202522794
5.125,208037.3438,208423.76670461343,-386.4229046134278
5.145,207132.1875,207766.45982951034,-634.2723295103351
5.165,207344.75,207114.7471382847,230.00286171530024
5.185,207813.4375,206468.56245053242,1344.875049467577
5.205,206305.2656,205827.84060169972,477.42499830029556
5.225,205342.1563,205192.5174236411,149.63887635889114
5.245,205144.0781,204562.5297256219,581.5483743781224
5.265,204584.2188,203937.81527575428,646.4035242457176
5.285,203363.9531,203318.31278285405,45.640317145967856
5.305,204170.5781,202703.9618787086,1466.6162212914205
5.325,202547.7969,202094.70310074382,453.0937992561667
5.345,202054.6719,201490.47787508083,564.1940249191539
5.365,200907.2656,200891.22849997086,16.03710002914886
5.385,200789.9844,200296.89812959993,493.08627040006104
5.405,200181.25,199707.4307582528,473.8192417472019
5.425,200105.4219,199122.77120482756,982.6506951724296
5.445,199163.5,198542.8650976906,620.6349023093935
5.465,198365.1563,197967.65885986545,397.4974401345535
5.485,197956.4844,197397.09969454445,559.3847054555372
5.505,197140.2188,196831.13557091702,309.0832290829858
5.525,196427.5156,196269.7152103053,157.80038969471934
5.545,196349.25,195712.7880726001,636.4619273999124
5.565,195470.0156,195160.30434298905,309.71125701096025
5.585,194974.5469,194612.21491897048,362.331981029507
5.605,194533.9531,194068.47139764435,465.48170235566795
5.625,193904.125,193529.0260632755,375.0989367245056
5.645,193036.9531,192993.83187512012,43.121224879898364
5.665,192867.2656,192462.84245551113,404.42314448888646
5.685,192094.3281,191936.01207819412,158.31602180589107
5.705,192347.2969,191413.29565690938,934.0012430906063
5.725,190435.1875,190894.64873421282,-459.4612342128239
5.745,190772.9688,190380.02747053053,392.94132946946775
5.765,190580.1094,189869.38863344127,710.7207665587193
5.785,190364.4219,189362.689587181,1001.7323128189892
5.805,189417.875,188859.88828236473,557.9867176352709
5.825,189279.0,188360.9432459198,918.0567540802003
5.845,188534.5156,187865.81357122606,668.7020287739579
5.865,187093.6094,187374.4589084575,-280.8495084575261
5.885,187370.2969,186886.8394551214,483.4574448785861
5.905,186774.3281,186402.9159467888,371.41215321121854
5.925,185120.2031,185922.6496480138,-802.4465480137733
5.945,185851.4844,185446.0023434351,405.48205656488426
5.965,185679.3125,184972.9363290576,706.3761709424143
5.985,185426.5469,184503.41440370775,923.1324962922372
6.005,184614.6875,184037.39986066052,577.2876393394836
6.025,184740.8906,183574.85647943267,1166.0341205673467
6.045,183447.375,183115.74851773912,331.62648226087913
6.065,183623.8281,182660.0407036081,963.7873963919119
6.085,183249.8125,182207.69822765264,1042.1142723473604
6.105,182428.9531,181758.68673549275,670.2663645072607
6.125,181403.1406,181312.97232032742,90.16827967259451
6.145,181105.2813,180870.5215156505,234.7597843495023
6.165,180764.9844,180431.30128810895,333.68311189103406
6.185,180504.9688,179995.27903049972,509.68976950028446
6.205,179802.0,179562.42255490183,239.57744509816985
6.225,180226.25,179132.70008594074,1093.5499140592583
6.245,179211.2813,178706.08025418263,505.2010458173754
6.265,178893.1875,178282.53208965465,610.6554103453527
6.285,179392.4219,177862.0250154892,1530.3968845107884
6.305,177827.7344,177444.52884168923,383.2055583107576
6.325,177639.1406,177030.01375901152,609.1268409884942
6.345,176766.9531,176618.450332966,148.5027670340205
6.365,176338.7344,176209.8094979279,128.92490207208903
6.385,175861.75,175804.06255136087,57.68744863913162
6.405,175469.3438,175401.18114814776,68.16265185223892
6.425,175856.5469,175001.13729502837,855.4096049716172
6.445,174585.25,174603.90334513923,-18.653345139231533
6.465,173789.5313,174209.45199265628,-419.9206926562765
6.485,173636.25,173817.7562675356,-181.50626753558754
6.505,173715.7656,173428.78953035153,286.9760696484882
6.525,173605.5,173042.52546722992,562.9745327700803
6.545,172669.1719,172658.93808487387,10.233815126121044
6.565,172217.1094,172278.00170568086,-60.89230568087078
6.585,171770.2188,171899.69096294834,-129.47216294833925
6.605,171439.8438,171523.9807961667,-84.13699616669328
6.625,170692.7344,171150.8464463979,-458.1120463979023
6.645,170788.7031,170780.26345173648,8.439648263534764
6.665,170689.9531,170412.20764285352,277.7454571464914
6.685,170180.3281,170046.65513861986,133.67296138015809
6.705,169221.125,169683.5823418076,-462.45734180760337
6.725,168787.875,169322.9659348689,-535.090934868902
6.745,169211.5625,168964.78287578915,246.7796242108452
6.765,167795.7969,168609.0103940144,-813.2134940144024
6.785,168282.375,168255.62598644994,26.74901355005568
6.805,167836.875,167904.60741353058,-67.73241353058256
6.825,167522.5469,167555.932695359,-33.38579535900499
6.845,167194.7188,167209.5801079124,-14.861307912389748
6.865,166645.625,166865.52817931504,-219.90317931503523
6.885,166969.9063,166523.75568617636,446.15061382364365
6.905,165397.8281,166184.24164999204,-786.413549992023
6.925,166134.3906,165846.96533360775,287.4252663922671
6.945,165327.2656,165511.9062377441,-184.6406377440726
6.965,164845.3125,165179.04409758135,-333.73159758135444
6.985,164774.4531,164848.35887940272,-73.90577940270305
7.005,164421.2813,164519.83077729534,-98.54947729533887
7.025,164237.375,164193.4402099075,43.93479009249131
7.045,162841.4688,163869.16781726098,-1027.6990172609803
7.065,163129.5781,163546.99445761778,-417.41635761776706
7.085,162277.2656,163226.90120439997,-949.6356043999549
7.105,162444.0469,162908.86934316097,-464.82244316098513
7.125,162096.875,162592.88036860878,-496.00536860877764
7.145,162084.1563,162278.91598167826,-194.75968167826068
7.165,161922.6406,161966.95808665323,-44.31748665322084
7.185,161322.6875,161656.98878833593,-334.30128833593335
7.205,161247.5938,161348.9903892642,-101.39658926418633
7.225,160671.8594,161042.94538697475,-371.08598697476555
7.245,160125.6406,160738.83647131134,-613.1958713113272
7.265,160099.5313,160436.64652177808,-337.1152217780764
7.285,160287.2031,160136.35860493573,150.8444950642879
7.305,160091.25,159837.95597184123,253.2940281587653
7.325,159434.3594,159541.42205552885,-107.0626555288618
7.345,159034.2656,159246.74046853275,-212.47486853273585
7.365,158647.4219,158953.89500044956,-306.47310044956976
7.385,158499.5156,158662.86961554107,-163.3540155410592
7.405,157786.625,158373.64845037527,-587.0234503752727
7.425,157967.9844,158086.21581150586,-118.23141150586889
7.445,157448.0,157800.55617318876,-352.5561731887574
7.465,156568.9063,157516.65417513615,-947.7478751361487
7.485,157781.9844,157234.4946203053,547.4897796946752
7.505,156513.1094,156954.06247272392,-440.95307272393256
7.525,155778.0,156675.3428553495,-897.3428553495032
7.545,156053.8281,156398.32104796285,-344.49294796283357
7.565,155449.0313,156122.982485095,-673.9511850950075
7.585,155659.1406,155849.31275398738,-190.1721539873688
7.605,155028.6875,155577.29759258337,-548.6100925833744
7.625,155647.1563,155306.92288755212,340.23341244788026
7.645,155190.5156,155038.17467234295,152.3409276570601
7.665,154880.5,154771.03912527073,109.46087472926592
7.685,154132.8438,154505.50256763044,-372.65876763043343
7.705,153897.2969,154241.5514618418,-344.254561841808
7.725,154088.3125,153979.17240962232,109.14009037768119
7.745,153368.7344,153718.35215018867,-349.617750188685
7.765,152485.6094,153459.077558486,-973.4681584860082
7.785,153303.9531,153201.3356434445,102.61745655551204
7.805,152837.4531,152945.1135462628,-107.6604462627729
7.825,152321.4219,152690.39853871724,-368.9766387172567
7.845,152123.1875,152437.17802149805,-313.99052149805357
7.865,151426.7188,152185.43952256977,-758.7207225697639
7.885,151441.9844,151935.17069555726,-493.1862955572724
7.905,151589.5781,151686.35931815614,-96.78121815613122
7.925,151050.5469,151438.99329056713,-388.4463905671437
7.945,151305.75,151193.0606339542,112.6893660457863
7.965,150569.2969,150948.54948892593,-379.2525889259414
7.985,151101.0938,150705.44811403938,395.645685960626
8.005,149133.9375,150463.74488432708,-1329.8073843270831
8.025,150722.1406,150223.42828984524,498.7123101547768
8.045,149790.2969,149984.48693424423,-194.19003424423863
8.065,149257.25,149746.90953336004,-489.6595333600417
8.085,149361.5781,149510.68491382658,-149.10681382656912
8.105,148525.1406,149275.80201170887,-750.6614117088611
8.125,149458.4375,149042.2498711561,416.1876288439089
8.145,148302.875,148810.01764307436,-507.1426430743595
8.165,147810.875,148579.09458381974,-768.2195838197367
8.185,148516.7031,148349.47005390938,167.2330460906378
8.205,148032.4688,148121.13351675245,-88.66471675244975
8.225,147544.9375,147894.07453739882,-349.1370373988175
8.245,147756.375,147668.28278130665,88.09221869334579
8.265,147469.0781,147443.7480131272,25.330086872825632
8.285,146498.6406,147220.46009550782,-721.819495507807
8.305,147114.0938,146998.4089879119,115.68481208808953
8.325,146625.1406,146777.58474545588,-152.44414545586915
8.345,145733.0625,146557.9775177629,-824.9150177628908
8.365,146713.1094,146339.5775478334,373.53185216657585
8.385,146300.5625,146122.3751709311,178.18732906889636
8.405,145770.0625,145906.36081348557,-136.2983134855749
8.425,145943.7344,145691.5249920098,252.20940799018717
8.445,145276.6406,145477.85831203382,-201.21771203380194
8.465,144913.2344,145265.35146705306,-352.11706705307006
8.485,145086.4219,145053.99523749138,32.42666250860202
8.505,144324.8281,144843.7804896794,-518.9523896793835
8.525,144729.0313,144634.69817484633,94.33312515367288
8.545,144037.3438,144426.73932812683,-389.39552812682814
8.565,144776.9844,144219.8950675811,557.0893324188946
8.585,144185.0469,144014.15659322916,170.89030677083065
8.605,144086.875,143809.5151860981,277.3598139018868
8.625,143946.6406,143605.96220728327,340.67839271674166
8.645,144059.9375,143403.48909702167,656.4484029783343
8.665,144004.5938,143202.0873737789,802.506426221109
8.685,143120.3594,143001.7486333483,118.61076665169094
8.705,142927.375,142802.4645479627,124.910452037293
8.725,143588.5781,142604.2268654183,984.3512345816998
8.745,142283.7969,142407.02740821053,-123.23050821054494
8.765,141609.0469,142210.85807268182,-601.8111726818315
8.785,142167.0781,142015.7108281812,151.3672718188027
8.805,142006.6719,141821.5777162349,185.09418376508984
8.825,141621.6875,141628.45084972846,-6.7633497284550685
8.845,141660.8438,141436.32241210018,224.52138789981836
8.865,141152.9219,141245.1846565452,-92.26275654521305
8.885,141163.875,141055.02990523019,108.84509476981475
8.905,141725.8438,140865.85054851905,859.993251480948
8.925,141108.25,140677.63904420868,430.61095579131506
8.945,140625.5625,140490.38791677527,135.1745832247252
8.965,140348.4219,140304.0897566302,44.33214336980018
8.985,140020.2813,140118.7372193866,-98.45591938658617
9.005,139672.8438,139934.32302513492,-261.4792251349136
9.025,139526.9688,139750.83995772898,-223.8711577289796
9.045,139688.75,139568.28086408036,120.46913591964403
9.065,140219.6719,139386.6386534634,833.0332465365937
9.085,139386.1406,139205.90629682833,180.23430317168823
9.105,140188.1719,139026.0768261242,1162.0950738757965
9.125,139244.9375,138847.14333363017,397.7941663698293
9.145,138933.7188,138669.09897129587,264.6198287041334
9.165,138847.0313,138491.93695009046,355.0943499095447
9.185,139350.8906,138315.6505393598,1035.240060640208
9.205,139054.3906,138140.2330661926,914.1575338074181
9.225,138704.3281,137965.67791479413,738.6501852058864
9.245,138365.2969,137791.9785258687,573.3183741312823
9.265,137577.2969,137619.1283960097,-41.83149600971956
9.285,137330.2969,137447.12107709775,-116.824177097762
9.305,138639.8594,137275.95017570636,1363.9092242936313
9.325,138252.2969,137105.60935251563,1146.6875474843546
9.345,137534.9219,136936.09232173322,598.8295782667701
9.365,137692.6406,136767.39285052262,925.2477494773921
9.385,137716.1875,136599.50475843908,1116.682741560915
9.405,137199.6094,136432.42191687238,767.1874831276073
9.425,137633.7969,136266.13824849704,1367.6586515029485
9.445,137362.4375,136100.64772672916,1261.789773270837
9.465,137003.6719,135935.9443751905,1067.727524809481
9.485,136714.5,135772.02226717898,942.4777328210184
9.505,136000.5625,135608.87552514623,391.68697485377197
9.525,136527.7656,135446.49832018136,1081.267279818654
9.545,136077.9844,135284.88487150153,793.0995284984529
9.565,135530.4375,135124.02944594878,406.4080540512223
9.585,136191.4219,134963.92635749304,1227.4955425069493
9.605,134725.9688,134804.56996674163,-78.60116674163146
9.625,135599.9688,134645.95468045466,954.0141195453471
9.645,135916.7031,134488.07495106634,1428.6281489336689
9.665,135533.1875,134330.9252762128,1202.2622237871983
9.685,135086.7969,134174.5001982649,912.2967017350893
9.705,135078.5625,134018.79430386767,1059.768196132325
9.725,134205.0469,133863.80222348482,341.244676515169
9.745,134332.5469,133709.5186309492,623.0282690507884
9.765,133941.7188,133555.9382430186,385.7805569813936
9.785,134145.0469,133403.05581893717,741.9910810628207
9.805,133782.0313,133250.86616000195,531.1651399980474
9.825,134733.0938,133099.364109135,1633.7296908650023
9.845,133620.6406,132948.54455046056,672.0960495394538
9.865,134014.75,132798.40240888725,1216.3475911127462
9.885,132851.5625,132648.9326496958,202.62985030419077
9.905,133591.5,132500.13027813108,1091.3697218689194
9.925,133234.4375,132351.99033899963,882.4471610003675
9.945,133007.7344,132204.50791627198,803.226483728009
9.965,132994.8438,132057.6781326893,937.1656673107063
9.985,133129.9688,131911.49614937545,1218.4726506245497
