Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,224088.2813,225531.27739368353,-1442.9960936835269
4.725,223212.6563,224698.58768115094,-1485.9313811509346
4.745,221649.3906,223873.5611408575,-2224.170540857478
4.765,220211.0625,223056.10028661363,-2845.037786613626
4.785,221046.5313,222246.1092584512,-1199.5779584512056
4.805,220882.75,221443.49378877977,-560.7437887797714
4.825,219052.0,220648.16116938315,-1596.161169383151
4.845,220077.2813,219860.02021923487,217.26108076513628
4.865,217933.25,219078.98125310626,-1145.7312531062635
4.885,217137.4063,218304.95605094678,-1167.5497509467823
4.905,216955.6563,217537.85782801238,-582.2015280123742
4.925,215880.5938,216777.6012057227,-897.0074057226884
4.945,215334.6094,216024.1021832245,-689.4927832245012
4.965,215544.2813,215277.2781096434,267.00319035659777
4.985,213773.9688,214537.04765700258,-763.0788570025761
5.005,212894.6094,213803.33079379163,-908.7213937916385
5.025,212851.9063,213076.048759166,-224.1424591660034
5.045,212402.2188,212355.12403776048,47.09476223951788
5.065,211177.4219,211640.48033509924,-463.0584350992576
5.085,210615.625,210932.0425535862,-316.41755358618684
5.105,209650.4844,210229.73676905967,-579.2523690596863
5.125,209392.7813,209533.49020789645,-140.7089078964491
5.145,208865.2344,208843.23122464903,22.003175350953825
5.165,208545.5313,208158.88928020335,386.64201979665086
5.185,208442.8125,207480.39492044132,962.417579558678
5.205,206518.5,206807.67975539571,-289.1797553957149
5.225,206311.4531,206140.67643888362,170.776661116397
5.245,205074.5938,205479.3186486056,-404.7248486056051
5.265,204723.2969,204823.54106669943,-100.24416669944185
5.285,204525.9063,204173.27936073372,352.6269392662798
5.305,203889.6563,203528.47016513319,361.18613486681716
5.325,203690.0,202889.05106302127,800.9489369787334
5.345,203368.8438,202254.96056847106,1113.8832315289474
5.365,201916.6875,201626.13810915296,290.549390847038
5.385,201517.5625,201002.52400936917,515.0384906308318
5.405,201516.2188,200384.0594734646,1132.1593265354168
5.425,199878.2969,199770.68656960502,107.61033039496397
5.445,200437.9844,199162.34821391248,1275.636186087504
5.465,199336.7188,198558.9881549494,777.7306450506148
5.485,199334.2656,197960.55095854145,1373.7146414585586
5.505,198111.5156,197366.98199293236,744.5336070676567
5.525,197370.375,196778.2274142598,592.1475857401965
5.545,197344.2344,196194.23415234697,1150.0002476530208
5.565,196149.1719,195614.94989679937,534.2220032006153
5.585,196176.7344,195040.32308340113,1136.4113165988529
5.605,196032.7031,194470.3028808021,1562.4002191979089
5.625,194762.9063,193904.8391774892,858.067122510809
5.645,194335.6719,193343.8825690348,991.789330965199
5.665,192756.5938,192787.38434561467,-30.7905456146691
5.685,193874.6094,192235.29647979038,1639.3129202096025
5.705,192023.0938,191687.5716145475,335.52218545251526
5.725,191895.9375,191144.1630515856,751.7744484143914
5.745,190653.9688,190605.02473985215,48.94406014785636
5.765,191286.9688,190070.11126431543,1216.8575356845686
5.785,190638.6719,189539.37783497016,1099.294065029826
5.805,189052.9688,189012.78027607047,40.18852392953704
5.825,188884.5156,188490.2750155846,394.24058441541274
5.845,189243.75,187971.81907486645,1271.9309251335508
5.865,187819.625,187457.37005853787,362.2549414621317
5.885,188016.5781,186946.8861445777,1069.6919554223132
5.905,186414.4063,186440.32607461192,-25.91977461191709
5.925,186277.9531,185937.64914440105,340.30395559896715
5.945,186929.8125,185438.81519451868,1490.9973054813163
5.965,185634.1406,184943.78460121813,690.355998781888
5.985,186121.6719,184452.51826748205,1669.1536325179331
6.005,185144.9844,183964.97761425114,1180.0067857488466
6.025,183982.5938,183481.12457182683,501.46922817316954
6.045,183260.4063,183000.92157144586,259.4847285541473
6.065,183089.2813,182524.33153701987,564.9497629801335
6.085,183054.4219,182051.31787703995,1003.104022960033
6.105,181902.5625,181581.84447663833,320.7180233616673
6.125,181680.625,181115.8756898069,564.7493101930886
6.145,180677.5625,180653.37633176727,24.18616823272896
6.165,180349.7656,180194.31167148918,155.45392851083307
6.185,180564.3906,179738.64742435433,825.743175645679
6.205,179623.4219,179286.34974496206,337.07215503792395
6.225,179772.5469,178837.3852200736,935.1616799263866
6.245,179535.5781,178391.72086169175,1143.8572383082646
6.265,178743.9844,177949.32410027366,794.6602997263253
6.285,178304.0156,177510.16277807247,793.8528219275468
6.305,178037.4688,177074.20514260643,963.2636573935742
6.325,177048.4688,176641.41984025118,407.04895974881947
6.345,177096.3125,176211.77590995387,884.5365900461329
6.365,176232.5313,175785.24277706532,447.2885229346866
6.385,175852.3906,175361.7902472884,490.60035271162633
6.405,175655.3125,174941.3885007395,713.9239992604998
6.425,175328.7969,174524.00808612135,804.7888138786366
6.445,174275.2344,174109.6199150038,165.61448499618564
6.465,174563.5,173698.1952562112,865.3047437887872
6.485,173083.0156,173289.70573031335,-206.69013031333452
6.505,172948.6719,172884.1233042183,64.54859578169999
6.525,172742.0313,172481.4202858644,260.61101413558936
6.545,173023.5625,172081.5693190098,941.99318099019
6.565,171643.2656,171684.5433781171,-41.27777811707347
6.585,171769.8438,171290.31576333137,479.52803666863474
6.605,170687.5938,170898.860095549,-211.2662955489941
6.625,170550.1563,170510.1503115768,40.00598842318868
6.645,170195.5156,170124.16065937706,71.35494062295766
6.665,169932.2344,169740.86569339968,191.368706600304
6.685,169476.3906,169360.24026999736,116.15033000265248
6.705,169104.8125,168982.2595429227,122.55295707730693
6.725,167802.4375,168606.89895890598,-804.4614589059784
6.745,168282.375,168234.1342533118,48.24074668821413
6.765,168253.4688,167863.94144587216,389.52735412784386
6.785,167004.625,167496.29683649557,-491.6718364955741
6.805,166832.7344,167131.17700114963,-298.4426011496398
6.825,166732.3281,166768.55878781644,-36.2306878164236
6.845,166600.5,166408.41931251847,192.08068748153164
6.865,166811.25,166050.7359554143,760.514044585696
6.885,166319.3906,165695.48635696204,623.9042430379777
6.905,165546.7344,165342.64841414973,204.08598585025175
6.925,164348.875,164992.20027679089,-643.3252767908853
6.945,164670.6094,164644.12034388425,26.489056115737185
6.965,164388.875,164298.3872600358,90.48773996421369
6.985,163654.3594,163954.97991194273,-300.6205119427468
7.005,163775.7344,163613.8774249376,161.85697506240103
7.025,163195.625,163275.05915959115,-79.43415959115373
7.045,162290.9219,162938.50470837345,-647.5828083734668
7.065,162388.625,162604.19389237123,-215.5688923712296
7.085,161997.0,162272.10675806145,-275.1067580614472
7.105,161312.1406,161942.22357413868,-630.0829741386697
7.125,161524.0156,161614.52482839665,-90.5092283966369
7.145,160707.375,161288.99122466147,-581.6162246614695
7.165,160058.1406,160965.6036797766,-907.4630797765858
7.185,160696.9375,160644.3433206382,52.594179361796705
7.205,159912.5938,160325.1914812796,-412.59768127958523
7.225,159827.2969,160008.12970000444,-180.83280000445666
7.245,159441.4219,159693.13971656718,-251.71781656719395
7.265,158903.0938,159380.2034694004,-477.10966940040817
7.285,159030.7656,159069.3030928872,-38.537492887175176
7.305,159083.1406,158760.42091467895,322.71968532106257
7.325,157771.0156,158453.539453057,-682.5238530569768
7.345,157743.0938,158148.6414143371,-405.54761433709064
7.365,157931.3594,157845.70969031626,85.64970968372654
7.385,157065.5938,157544.7273557615,-479.13355576150934
7.405,156958.2344,157245.67766593857,-287.4432659385784
7.425,155773.9219,156948.5440541812,-1174.622154181212
7.445,156446.375,156653.3101294991,-206.935129499092
7.465,155833.0938,156359.95967422504,-526.8658742250409
7.485,156128.3281,156068.47664169883,59.85145830118563
7.505,155570.9219,155778.84515398907,-207.92325398907997
7.525,155235.75,155491.0494996506,-255.29949965060223
7.545,153897.3438,155205.07413151814,-1307.7303315181343
7.565,154986.6719,154920.9036645346,65.76823546539526
7.585,153754.6406,154638.522873614,-883.8822736139991
7.605,153879.2813,154357.91669153786,-478.6353915378568
7.625,152854.3281,154079.07020688473,-1224.742106884718
7.645,152226.9219,153801.96866199246,-1575.0467619924748
7.665,153037.3594,153526.59745095225,-489.2380509522627
7.685,153106.6563,153252.94211763368,-146.28581763367401
7.705,153332.75,152980.98835374092,351.7616462590813
7.725,152304.5156,152710.72199689946,-406.206396899448
7.745,151799.6094,152442.1290287713,-642.5196287713188
7.765,151695.3125,152175.1955732005,-479.8830732005008
7.785,151517.0469,151909.90789438668,-392.86099438669044
7.805,151055.4844,151646.25239508683,-590.7679950868478
7.825,149867.75,151384.21561484432,-1516.4656148443173
7.845,150654.1719,151123.78422824567,-469.6123282456829
7.865,150182.7656,150864.94504320336,-682.1794432033494
7.885,150168.5,150607.6849992649,-439.1849992648931
7.905,149895.3438,150351.99116594755,-456.64736594754504
7.925,149421.4688,150097.8507410987,-676.3819410986907
7.945,149707.3594,149845.25104928025,-137.8916492802673
7.965,149362.4844,149594.17954017772,-231.69514017773326
7.985,148549.0156,149344.62378703372,-795.6081870337075
8.005,148917.3906,149096.57148510378,-179.180885103764
8.025,148790.0156,148850.0104501365,-59.994850136485184
8.045,147533.1563,148604.92861687552,-1071.7723168755183
8.065,148156.1094,148361.31403758418,-205.2046375841892
8.085,147669.3281,148119.1548805919,-449.82678059188765
8.105,147430.0938,147878.4394288623,-448.3456288622983
8.125,146137.375,147639.15607858208,-1501.7810785820766
8.145,146816.0469,147401.2933377711,-585.2464377711003
8.165,147351.9531,147164.83982491255,187.11327508746763
8.185,145811.1094,146929.78426760368,-1118.674867603695
8.205,146109.1719,146696.11550122572,-586.9436012257356
8.225,146292.2969,146463.82246763338,-171.5255676333909
8.245,145644.2813,146232.89421386356,-588.6129138635588
8.265,145135.2031,146003.31989086285,-868.1167908628413
8.285,146399.1875,145775.0887522332,624.0987477668095
8.305,145612.9063,145548.1901529958,64.71614700419013
8.325,144954.3438,145322.61354837302,-368.2697483730153
8.345,144710.2969,145098.34849258748,-388.05159258749336
8.365,144452.1094,144875.38463767874,-423.2752376787539
8.385,144027.5,144653.71173233647,-626.2117323364655
8.405,143676.1406,144433.31962075096,-757.1790207509475
8.425,143884.5781,144214.19824147897,-329.6201414789539
8.445,144000.375,143996.3376263269,4.037373673112597
8.465,143577.9531,143779.72789924892,-201.77479924890213
8.485,143368.4375,143564.3592752609,-195.9217752609111
8.505,143110.4844,143350.2220593699,-239.7376593699155
