Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,240178.8594,242039.8075673797,-1860.9481673797127
4.725,240826.625,241576.43560821202,-749.8106082120212
4.745,240737.5938,241114.21972045,-376.62592044999474
4.765,240739.0156,240653.15669542638,85.85890457362984
4.785,239641.375,240193.24335473738,-551.8683547373803
4.805,238612.7031,239734.47654961355,-1121.773449613538
4.825,239597.0156,239276.85316030518,320.16243969483185
4.845,237982.8438,238820.3700954836,-837.5262954836071
4.865,238703.4688,238365.02429165688,338.4445083431201
4.885,237495.0781,237910.81271259984,-415.73461259983014
4.905,236680.8125,237457.7323487985,-776.9198487985122
4.925,235767.3438,237005.78021690747,-1238.4364169074688
4.945,236634.8125,236554.9533592207,79.8591407792992
4.965,235646.9531,236105.24884315528,-458.29574315526406
4.985,235375.0938,235656.66376074727,-281.5699607472634
5.005,234742.4063,235209.19522816018,-466.78892816018197
5.025,233751.1563,234762.84038520424,-1011.6840852042369
5.045,233734.875,234317.59639486813,-582.721394868131
5.065,233144.625,233873.46044286134,-728.8354428613384
5.085,233363.375,233430.42973716703,-67.05473716702545
5.105,233259.875,232988.5015076061,271.3734923939046
5.125,232499.9063,232547.67300541085,-47.76670541084604
5.145,232500.3125,232107.9415028089,392.37099719108664
5.165,231593.75,231669.3042926166,-75.55429261660902
5.185,231225.5156,231231.75868784223,-6.243087842216482
5.205,231094.1719,230795.30202129766,298.86987870233133
5.225,230038.125,230359.93164521968,-321.8066452196799
5.245,230663.2188,229925.64493089946,737.573869100539
5.265,229577.5469,229492.4392683208,85.10763167918776
5.285,229154.4688,229060.3120658061,94.15673419390805
5.305,228260.7656,228629.26074967108,-368.495149671071
5.325,227717.0781,228199.28276388673,-482.20466388671775
5.345,228067.5938,227770.37556974893,297.21823025107733
5.365,227736.125,227342.53664555546,393.5883544445387
5.385,226813.3906,226915.76348629058,-102.37288629057002
5.405,226795.0625,226490.05360331596,305.00889668404125
5.425,226112.75,226065.404524069,47.345475931011606
5.445,225632.0625,225641.81379176755,-9.751291767548537
5.465,225324.9063,225219.27896512108,105.62733487892547
5.485,225181.6875,224797.7976180483,383.8898819517053
5.505,224487.2969,224377.3673394009,109.92956059909193
5.525,223785.4688,223957.9857326934,-172.5169326933974
5.545,222692.6875,223539.65041583826,-846.9629158382595
5.565,223587.1563,223122.3590208877,464.79727911230293
5.585,223155.8125,222706.10919378023,449.70330621977337
5.605,223648.5938,222290.89859409299,1357.6952059070172
5.625,222240.9688,221876.72489479912,364.2439052008849
5.645,220253.0625,221463.58578203074,-1210.5232820307428
5.665,221299.2656,221051.4789548466,247.78664515342098
5.685,220567.125,220640.40212500424,-73.27712500424241
5.705,220454.9375,220230.35301673814,224.58448326186044
5.725,219618.6563,219821.3293665413,-202.6730665412906
5.745,219707.7344,219413.328922952,294.4054770479852
5.765,219728.0,219006.34944634463,721.6505536553741
5.785,219050.2656,218600.38870872566,449.8768912743544
5.805,219385.5,218195.44449353265,1190.0555064673536
