Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,257094.71875,255801.03917499742,1293.6795750025776
4.725,255784.359375,255012.17111889384,772.1882561061648
4.745,254066.46875,254227.95417518372,-161.48542518372415
4.765,254010.171875,253448.34150699855,561.8303680014506
4.785,252260.15625,252673.2870325679,-413.13078256789595
4.805,251664.3125,251902.74540950413,-238.4329095041321
4.825,251023.453125,251136.67201947852,-113.21889447851572
4.845,249329.6875,250375.02295327708,-1045.3354532770754
4.865,248212.9375,249617.75499622442,-1404.817496224423
4.885,247720.078125,248864.82561396595,-1144.7474889659497
4.905,247024.3125,248116.1929385982,-1091.880438598193
4.925,245899.28125,247371.81575513666,-1472.5345051366603
4.945,245257.796875,246631.653488312,-1373.856613312004
4.965,244450.4375,245895.66618968596,-1445.2286896859587
4.985,244001.84375,245163.81452507654,-1161.9707750765374
5.005,242012.0,244436.05976228553,-2424.0597622855275
5.025,242361.96875,243712.36375911857,-1350.3950091185689
5.045,241802.203125,242992.68895169048,-1190.4858266904776
5.065,242092.328125,242276.99834300712,-184.67021800711518
5.085,240427.78125,241565.2554918175,-1137.4742418174865
5.105,239743.0625,240857.42450172728,-1114.362001727277
5.125,238849.125,240153.47001056772,-1304.3450105677184
5.1450000000000005,238531.984375,239453.35718001184,-921.372805011837
5.165,238006.21875,238757.05168543273,-750.8329354327288
5.1850000000000005,237787.1875,238064.51970599568,-277.3322059956845
5.205,236370.875,237375.72791497965,-1004.8529149796523
5.225,236350.359375,236690.64347032012,-340.284095320123
5.245,235764.859375,236009.234005369,-244.37463036901318
5.265000000000001,234372.21875,235331.46761986482,-959.2488698648231
5.285,233988.453125,234657.3128711079,-668.8597461078898
5.305,233543.546875,233986.73876533553,-443.1918903355254
5.325,232898.65625,233319.71474929067,-421.0584992906661
5.345,232240.03125,232656.21070198136,-416.17945198135567
5.365,232430.59375,231996.19692662262,434.3968233773776
5.385,230428.484375,231339.6441427596,-911.1597677595855
5.405,230158.09375,230686.52347856452,-528.4297285645152
5.425,229533.40625,230036.80646330473,-503.40021330473246
5.445,229678.890625,229390.4650199759,288.4256050240947
5.465,228780.46875,228747.47145809795,32.997291902051074
5.485,227897.84375,228107.79846666774,-209.95471666773665
5.505,227288.59375,227471.41910726618,-182.8253572661779
5.525,226982.609375,226838.3068073141,144.30256768589607
5.545,226364.890625,226208.4353534752,156.45527152481372
5.565,225140.296875,225581.77888520004,-441.4820102000376
5.585,225658.109375,224958.31188840987,699.7974865901342
5.605,224226.40625,224338.00918931476,-111.6029393147619
5.625,223914.875,223720.8459483644,194.02905163558898
5.6450000000000005,224119.546875,223106.79765432683,1012.7492206731695
5.665,222825.34375,222495.84011849292,329.5036315070756
5.6850000000000005,221895.484375,221887.9494690033,7.534905996697489
5.705,223071.953125,221283.10214529446,1788.850979705545
5.725,221109.140625,220681.2748926609,427.8657323390944
5.745,220209.5,220082.4447569316,127.0552430684038
5.765000000000001,220290.8125,219486.58907925716,804.223420742841
5.785,219777.5625,218893.6854910041,883.8770089959144
5.805,219465.28125,218303.71190875623,1161.5693412437686
5.825,218524.796875,217716.64652941746,808.1503455825441
5.845000000000001,217412.375,217132.46782541662,279.90717458337895
5.865,218224.796875,216551.1545400092,1673.6423349907855
5.885,216839.65625,215972.68568267574,866.970567324257
5.905,217362.953125,215397.04052461288,1965.9126003871206
5.925,216190.046875,214824.1985943167,1365.8482806833053
5.945,214721.0,214254.13967325428,466.860326745722
5.965,214874.046875,213686.8437916232,1187.2030833768076
5.985,214352.953125,213122.29122419545,1230.6619008045527
6.005,213820.390625,212560.46248624445,1259.928138755553
6.025,212521.15625,212001.33832955337,519.8179204466287
6.045,211794.84375,211444.89973850313,349.94401149687474
6.065,211267.96875,210891.12792623648,376.8408237635158
6.085,210942.359375,210340.0043308993,602.3550441006955
6.105,210930.828125,209791.51061195444,1139.3175130455638
6.125,210293.59375,209245.628646569,1047.9651034309936
6.145,209716.625,208702.3405260711,1014.2844739289139
6.165,209134.453125,208161.628552476,972.8245725239976
6.1850000000000005,208837.109375,207623.4752350803,1213.6341399197117
6.205,207577.734375,207087.86328712048,489.87108787952457
6.225,207959.546875,206554.77562249752,1404.7712525024835
6.245,206602.203125,206024.1953525633,578.0077724366856
6.265000000000001,207253.71875,205496.1057829692,1757.6129670307855
6.285,206291.09375,204970.49041057428,1320.6033394257247
6.305,204900.171875,204447.33292041297,452.83895458703046
6.325,205193.484375,203926.61718271972,1266.867192280275
6.345000000000001,204030.390625,203408.32725001042,622.0633749895787
6.365,204052.953125,202892.4473542185,1160.505770781514
6.385,202875.84375,202378.9619038846,496.88184611540055
6.405,202872.15625,201867.8554813998,1004.3007686001947
6.425,202434.453125,201359.11284029955,1075.3402847004472
6.445,202160.046875,200852.718902608,1307.3279723919986
6.465,201717.828125,200348.65875623203,1369.1693687679654
6.485,201321.953125,199846.91765240344,1475.035472596559
6.505,200033.796875,199347.48100316784,686.3158718321647
6.525,199626.40625,198850.33437892038,776.0718710796209
6.545,198254.765625,198355.46350598618,-100.69788098617573
6.565,198657.734375,197862.8542642452,794.8801107548061
6.585,198442.71875,197372.49268480044,1070.2260651995603
6.605,197842.40625,196884.36494768833,958.0413023116707
6.625,197885.796875,196398.4573796307,1487.3394953692914
6.645,196909.40625,195914.75645182724,994.6497981727589
6.665,196934.03125,195433.24877778778,1500.7824722122168
6.6850000000000005,195855.078125,194953.9211112039,901.1570137960953
6.705,194970.765625,194476.76034385763,494.0052811423666
6.725,194786.1875,194001.75350356844,784.4339964315586
6.745,194683.046875,193528.88775217623,1154.1591228237667
6.765000000000001,193676.03125,193058.1503835603,617.8808664396929
6.785,193257.375,192589.52882169333,667.8461783066741
6.805,193243.375,192123.0106187295,1120.3643812705122
6.825,191774.90625,191658.5834531266,116.32279687339906
6.845000000000001,192201.96875,191196.23512780055,1005.7336221994483
6.865,190942.671875,190735.95356831295,206.71830668704933
6.885,190477.0,190277.72682108893,199.2731789110694
6.905,189886.828125,189821.54305166774,65.2850733322557
6.925000000000001,189942.609375,189367.39054298183,575.218832018174
6.945,188944.578125,188915.25769366708,29.320431332918815
6.965,188634.453125,188465.13301640138,169.32010859862203
6.985,188420.125,188017.005136272,403.1198637280031
7.005000000000001,188229.4375,187570.86278917076,658.5747108292417
7.025,187560.84375,187126.69482021703,434.1489297829685
7.045,186852.4375,186684.490182207,167.9473177930049
7.0649999999999995,186700.03125,186244.23793408976,455.79331591023947
7.085,186410.71875,185805.9272394689,604.7915105310967
7.105,186362.3125,185369.54736512987,992.7651348701329
7.125,184589.0625,184935.0876795912,-346.0251795912045
7.145,184675.9375,184502.53765168137,173.39984831862967
7.165,183817.375,184071.88684913825,-254.51184913824545
7.1850000000000005,183844.15625,183643.1249372328,201.0313127672125
7.205,183322.59375,183216.24167741527,106.35207258473383
7.225,182411.84375,182791.22692598405,-379.3831759840541
7.245,181931.078125,182368.07063277654,-436.9925077765365
7.265000000000001,182194.9375,181946.76283988147,248.17466011852957
