Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,258803.7813,261435.69870131987,-2631.9174013198644
4.725,257089.5313,260702.41505022533,-3612.88375022533
4.745,257232.1563,259972.76971435317,-2740.613414353167
4.765,257613.1875,259246.7307252424,-1633.543225242407
4.785,255973.1563,258524.26661705392,-2551.1103170539136
4.805,256065.2344,257805.34641611052,-1740.1120161105355
4.825,255749.1875,257089.9396306962,-1340.7521306962008
4.845,254712.6563,256378.01624110885,-1665.3599411088508
4.865,254538.7813,255669.54668995785,-1130.7653899578436
4.885,254515.3594,254964.50187270026,-449.1424727002741
4.905,253336.9063,254262.85312840852,-925.946828408516
4.925,252585.7813,253564.57223076271,-978.7909307627124
4.945,252487.9531,252869.6313792621,-381.6782792620943
4.965,252022.5781,252178.00319064865,-155.42509064864134
4.985,249549.9219,251489.66069053678,-1939.738790536794
5.005,251293.9375,250804.5773052445,489.3601947555144
5.025,249363.3594,250122.7268538188,-759.3674538188206
5.045,249622.2188,249444.08354025136,178.13525974864024
5.065,249184.7656,248768.62194587855,416.14365412146435
5.085,247217.375,248096.3170219605,-878.942021960509
5.105,247666.4688,247427.14408243477,239.32471756523591
5.125,246602.5313,246761.07879683995,-158.54749683995033
5.145,245861.9375,246098.0971834038,-236.15968340379186
5.165,245818.7188,245438.17560229238,380.5431977076223
5.185,246198.8594,244781.2907490155,1417.5686509844963
5.205,243825.9844,244127.41964798348,-301.43524798349245
5.225,243611.3594,243476.539646213,134.81975378698553
5.245,243196.7969,242828.62840717591,368.168492824072
5.265,242290.3594,242183.66390478876,106.69549521122826
5.285,241419.9219,241541.62441753907,-121.70251753908815
5.305,241022.0938,240902.48852274366,119.60527725634165
5.325,240569.0938,240266.23509093706,302.8587090629444
5.345,239828.9844,239632.8432803859,196.141119614098
5.365,240075.8906,239002.29253172505,1073.598068274965
5.385,239119.2188,238374.56256271503,744.656237284973
5.405,238006.6719,237749.63336311388,257.0385368861025
5.425,238140.0313,237127.48518966394,1012.5461103360576
5.445,237375.6563,236508.0985611885,867.5577388115053
5.465,236434.0469,235891.4542537958,542.5926462041971
5.485,236294.4063,235277.53329618872,1016.8730038112844
5.505,235336.3438,234666.31696507623,670.026834923774
5.525,235016.5938,234057.78678068443,958.8070193155727
5.545,233643.4375,233451.92450236526,191.51299763473799
5.565,232808.8594,232848.71212429908,-39.852724299096735
