Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,251564.0156,253868.8665863674,-2304.8509863673826
4.725,251485.8906,253054.38552688132,-1568.494926881307
4.745,250366.1563,252245.4633805785,-1879.3070805784955
4.765,249653.7813,251442.03857502778,-1788.257275027776
4.785,249591.8438,250644.05054520845,-1052.2067452084448
4.805,248638.2188,249851.43971254502,-1213.2209125450172
4.825,248324.3125,249064.147464462,-739.834964462003
4.845,247325.1875,248282.11613444655,-956.9286344465509
4.865,246043.4531,247505.28898260157,-1461.835882601561
4.885,245873.5625,246733.6101766775,-860.0476766774955
4.905,244898.8438,245967.02477356748,-1068.180973567476
4.925,243922.7344,245205.4787012541,-1282.7443012541044
4.945,243660.3594,244448.91874119345,-788.5593411934678
4.965,243382.9219,243697.29251112544,-314.3706111254578
4.985,241763.2344,242950.54844829798,-1187.3140482979943
5.005,240721.4219,242208.63579309278,-1487.2138930927904
5.025,240436.5,241471.504573043,-1035.0045730429993
5.045,239538.7188,240739.10558723062,-1200.3867872306146
5.065,240278.5938,240011.3903910532,267.20340894680703
5.085,239417.3594,239288.3112813505,129.04811864948715
5.105,239258.3281,238569.82128188087,688.5068181191455
5.125,236666.4688,237855.8741291373,-1189.4053291372838
5.145,236633.5938,237146.4242584945,-512.8304584944854
5.165,236502.9063,236441.4267906776,61.479509322409285
5.185,235212.0469,235740.8375185446,-528.7906185446191
5.205,234309.3594,235044.61289417272,-735.2534941727354
5.225,234722.0781,234352.71001624226,369.3680837577558
5.245,233759.6406,233665.08661770806,94.5539822919527
5.265,233162.0156,232981.70105375294,180.31454624707112
5.285,233165.4844,232302.5122900139,862.9721099860908
5.305,231413.5625,231627.47989107535,-213.91739107534522
5.325,230521.0,230956.56400922086,-435.5640092208632
5.345,230696.6563,230289.7253734381,406.93092656190856
5.365,230460.2969,229626.92527866946,833.3716213305306
5.385,230374.6875,228968.12557530202,1406.5619246979768
5.405,228756.2188,228313.28865889137,442.9301411086344
5.425,227595.4063,227662.37746011218,-66.97116011218168
5.445,227272.0781,227015.35543493045,256.7226650695666
5.465,226310.1719,226372.18655499181,-62.01465499182814
5.485,226226.375,225732.8352982197,493.5397017803043
5.505,225710.3281,225097.2666396188,613.0614603811991
5.525,225141.5781,224465.44604227802,676.1320577219885
5.545,224662.9375,223837.33944856827,825.5980514317343
5.565,224576.5313,223212.9132715299,1363.6180284701113
5.585,222860.1406,222592.1343864457,268.0062135543267
5.605,223624.7344,221974.97012259343,1649.7642774065607
5.625,221424.2656,221361.38825517512,62.87734482489759
5.645,221290.2969,220751.35699741758,538.9399025824096
5.665,220693.8906,220144.84499284028,549.0456071597291
5.685,219887.6406,219541.82130768624,345.8192923137685
5.705,218900.3594,218942.25542351257,-41.89602351258509
5.725,219458.3594,218346.11722993598,1112.2421700640116
5.745,217865.2813,217753.3770175299,111.90428247008822
5.765,217503.1094,217164.00547086963,339.1039291303605
5.785,217222.75,216577.9736617212,644.7763382788107
5.805,216481.6094,215995.2530423718,486.35635762818856
5.825,217534.5781,215415.81543909703,2118.762660902983
5.845,215535.2188,214839.63304576257,695.5857542374288
5.865,215589.3281,214266.67841755674,1322.6496824432688
5.885,214309.2813,213696.92446485042,612.3568351495778
5.905,214699.9375,213130.34444718238,1569.593052817625
5.925,213527.875,212566.91196736626,960.9630326337356
5.945,212531.6406,212006.60096571615,525.0396342838649
5.965,212112.6406,211449.38571438869,663.2548856113281
5.985,211489.6094,210895.24081183836,594.3685881616257
6.005,210294.4844,210344.14117738407,-49.65677738407976
6.025,210292.0313,209796.06204588304,495.9692541169643
6.045,209440.0469,209250.9789625118,189.0679374881729
6.065,209955.0625,208708.86777764853,1246.1947223514726
6.085,209450.8906,208169.70464185855,1281.185958141461
6.105,208554.5313,207633.4660009764,921.0652990236122
6.125,208590.9375,207100.12859128558,1490.808908714418
6.145,207573.125,206569.66943479178,1003.4555652082199
6.165,206094.4688,206042.06583458843,52.40296541157295
6.185,206854.2344,205517.2953703118,1336.9390296881902
