Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,250037.3438,252174.10679009208,-2136.762990092073
4.725,248568.8125,251365.50538900116,-2796.6928890011623
4.745,248478.4688,250562.32243284097,-2083.853632840968
4.765,248869.0938,249764.49843308417,-895.4046330841666
4.785,247237.3125,248971.97487384002,-1734.662373840023
4.805,247149.7969,248184.69419161242,-1034.897291612433
4.825,246177.5,247402.599755561,-1225.0997555610084
4.845,246090.6875,246625.63584825138,-534.9483482513751
4.865,243801.9531,245853.74764687996,-2051.7945468799444
4.885,244554.1563,245086.8812049605,-532.724904960487
4.905,243413.9375,244324.98343445774,-911.0459344577393
4.925,243646.6563,243568.0020883574,78.65421164259897
4.945,242303.4375,242815.88574365832,-512.4482436583203
4.965,240678.0313,242068.5837847764,-1390.5524847763882
4.985,241254.375,241326.04638734725,-71.67138734724722
5.005,240089.7188,240588.224502418,-498.50570241798414
5.025,238735.5,239855.0698410159,-1119.5698410159093
5.045,239131.625,239126.5348590847,5.090140915301163
5.065,238212.25,238402.5727427768,-190.3227427767997
5.085,238142.4844,237683.13739409408,459.34700590590364
5.105,236839.4375,236968.18341686466,-128.7459168646601
5.125,235547.5625,236257.66610304927,-710.1036030492687
5.145,235342.8906,235551.54141936594,-208.6508193659247
5.165,234369.0625,234849.76599422639,-480.7034942263854
5.185,233675.7969,234152.29710497436,-476.500204974378
5.205,233663.0313,233459.0926654175,203.93863458250416
5.225,232367.8438,232770.1112136474,-402.26741364740883
5.245,231572.375,232085.31190013577,-512.93690013577
5.265,231714.8438,231404.6544761043,310.1893238956982
5.285,231902.0,230728.0992821572,1173.9007178428
5.305,230209.8281,230055.60723717132,154.22086282868986
5.325,230246.2969,229387.13982743653,859.157072563452
5.345,229146.2188,228722.65909604006,423.5597039599379
5.365,227655.5781,228062.12763248774,-406.54953248772654
5.385,227700.1406,227405.50856255778,294.63203744223574
5.405,227336.8438,226752.76553837812,584.0782616218785
5.425,226511.5938,226103.86272872472,407.73107127528056
5.445,226451.5156,225458.76480953276,992.750790467253
5.465,225228.4063,224817.4369546167,410.9693453832879
5.485,225050.4844,224179.844826593,870.6395734069811
5.505,223873.6094,223545.954568001,327.65483199898154
5.525,224258.2344,222915.73279261653,1342.5016073834558
5.545,222767.7969,222289.14657695344,478.65032304654596
5.565,222461.0781,221666.1634519485,794.9146480515192
5.585,221381.7188,221046.75139482494,334.9674051750626
5.605,221333.4375,220430.87882113003,902.5586788699729
5.625,221252.7188,219818.51457694283,1434.2042230571678
5.645,220408.6563,219209.62793124738,1199.0283687526244
5.665,220367.9688,218604.18856846713,1763.7802315328736
5.685,218744.8438,218002.166581158,742.677218842
5.705,218138.1406,217403.53246285368,734.608137146337
5.725,217570.6719,216808.25710106216,762.4147989378253
5.745,215912.2813,216216.31177040774,-304.03047040774254
5.765,215420.1563,215627.6681259165,-207.51182591650286
5.785,216182.5,215042.29819644004,1140.2018035599613
5.805,215502.9063,214460.17437821632,1042.7319217836775
5.825,214930.7031,213881.26942856223,1049.433671437786
5.845,214859.1875,213305.5564596962,1553.6310403037933
5.865,214070.7813,212733.00893268705,1337.7723673129512
5.885,213112.0938,212163.600651526,948.4931484739936
5.905,212857.9844,211597.3057573196,1260.6786426803737
5.925,211573.3594,211034.09872259994,539.2606774000451
5.945,211738.2813,210473.95434574946,1264.326954250544
5.965,209890.6094,209916.84774553892,-26.23834553893539
5.985,210785.3281,209362.75435577353,1422.57374422648
6.005,209826.3906,208811.6499200473,1014.7406799527234
6.025,209129.2813,208263.51048660075,865.7708133992564
6.045,208821.3594,207718.31240328186,1103.046996718127
6.065,208259.5156,207176.03231260565,1083.483287394367
6.085,207119.6875,206636.64714691197,483.0403530880285
6.105,207270.3281,206100.134123618,1170.1939763820264
6.125,206313.5781,205566.47074056405,747.1073594359623
6.145,205031.9688,205035.63477144996,-3.665971449954668
6.165,205051.9844,204507.60426136066,544.3801386393316
6.185,204903.875,203982.35752237824,921.5174776217609
6.205,203577.7031,203459.87312927906,117.82997072095168
6.225,203476.2188,202940.12991531397,536.0888846860325
6.245,202909.4219,202423.10696806898,486.31493193100323
6.265,202648.1875,201908.78362540607,739.4038745939324
6.285,202320.3281,201397.13947148074,923.1886285192741
6.305,200740.4219,200888.15433283584,-147.7324328358518
6.325,200510.4375,200381.80827456937,128.62922543063178
6.345,201324.9219,199878.08159657478,1446.8403034252115
6.365,199630.3125,199376.95482985207,253.35767014793237
6.385,198923.6406,198878.4087328881,45.23186711189919
6.405,198898.3438,198382.42428810525,515.9195118947537
6.425,198739.8906,197888.98269837585,850.9079016241594
6.445,197795.2031,197398.06538360132,397.1377163986908
6.465,197567.0313,196909.65397735598,657.3773226440244
6.485,196882.1094,196423.7303235916,458.37907640839694
6.505,196235.4844,195940.27647340327,295.2079265967186
6.525,196219.1719,195459.27468185523,759.8972181447607
6.545,195327.3438,194980.70740486414,346.6363951358653
6.565,195136.4531,194504.5572961396,631.8958038604178
6.585,194481.4375,194030.8072041805,450.6302958194865
6.605,194847.1406,193559.4401693263,1287.7004306737217
6.625,194450.9375,193090.4394208606,1360.49807913939
6.645,192684.5156,192623.7883741683,60.7272258317098
6.665,192457.9219,192159.47062794323,298.45127205675817
6.685,192750.3594,191697.46996144595,1052.8894385540334
6.705,191070.0,191237.7703318109,-167.77033181089791
6.725,190630.7656,190780.3558714012,-149.59027140118997
6.745,190717.4688,190325.21088521107,392.2579147889337
6.765,190107.8438,189872.31984831372,235.52395168627845
6.785,189098.7188,189421.66740335478,-322.9486033547728
6.805,187697.6875,188973.2383580898,-1275.5508580897877
6.825,189094.8125,188527.01768296515,567.7948170348536
6.845,187519.0,188082.99050874097,-563.9905087409716
6.865,187497.3281,187641.14212415615,-143.8140241561341
6.885,186992.0469,187201.45797363398,-209.4110736339935
6.905,187073.9531,186763.92365502694,310.0294449730718
6.925,187198.5156,186328.5249174016,869.9906825984071
6.945,185676.25,185895.24765886107,-218.99765886107343
6.965,185359.7969,185464.07792440546,-104.28102440547082
6.985,184943.5781,185035.00190382847,-91.42380382845295
7.005,184424.4219,184608.00592965068,-183.584029650694
7.025,183687.9063,184183.07647508773,-495.1701750877255
7.045,183918.125,183760.20015205338,157.92484794661868
7.065,182929.9844,183339.36370919595,-409.3793091959669
7.085,182808.8438,182920.5540299689,-111.71022996888496
7.105,182413.0781,182503.75813073327,-90.68003073325963
7.125,182534.3906,182088.96315889212,445.427441107895
7.145,181695.0156,181676.15639105684,18.85920894317678
7.165,181449.6094,181265.32523124374,184.2841687562468
7.185,180713.0938,180856.45720910054,-143.36340910053696
7.205,180114.4375,180449.53997816308,-335.102478163084
7.225,179564.5938,180044.56131414042,-479.967514140415
7.245,180099.2656,179641.50911322862,457.75648677139543
7.265,178996.8594,179240.37139045226,-243.51199045227258
7.285,177998.0,178841.136278033,-843.1362780329946
7.305,178097.5938,178443.79202378582,-346.1982237858174
7.325,177839.7344,178048.32698954054,-208.59258954055258
7.345,176983.8281,177654.7296495896,-670.9015495895874
7.365,177436.375,177262.98858916116,173.38641083883704
7.385,176409.4844,176873.09250291687,-463.6081029168854
7.405,176441.25,176485.03019347403,-43.78019347402733
7.425,175219.6563,176098.7905699516,-879.1342699516099
7.445,175973.0938,175714.36264653993,258.731153460074
7.465,175485.6875,175331.7355410929,153.95195890709874
7.485,175152.125,174950.89847374323,201.2265262567671
7.505,174597.6406,174571.84076553944,25.799834460573038
7.525,173608.25,174194.551837105,-586.301837105013
7.545,173053.9688,173819.02120731852,-765.0524073185225
7.565,172639.2188,173445.23849201476,-806.0196920147573
7.585,172423.9375,173073.19340270665,-649.2559027066454
7.605,172012.6719,172702.8757453269,-690.2038453269051
7.625,172771.0,172334.2754189902,436.72458100979566
7.645,170914.9688,171967.3824147736,-1052.413614773599
