Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,235462.3281,236807.97401760807,-1345.6459176080534
4.725,235804.9063,236019.53116526525,-214.624865265243
4.745,235425.7813,235238.07173145673,187.70956854327233
4.765,234802.7656,234463.50681605688,339.2587839431362
4.785,234318.4844,233695.7490034193,622.7353965806833
4.805,233163.4531,232934.71233148233,228.74076851768768
4.825,232842.8594,232180.31226164306,662.5471383569238
4.845,232466.2188,231432.46564937723,1033.7531506227679
4.865,230278.4531,230691.090715584,-412.63761558398255
4.885,230522.125,229956.1070186348,566.0179813652067
4.905,230466.9844,229227.43542710535,1239.5489728946413
4.925,229092.9063,228504.9980931731,587.9082068268908
4.945,228148.2813,227788.71842665918,359.562873340823
4.965,227958.5313,227078.52106969856,880.0102303014428
4.985,226273.125,226374.33187201922,-101.20687201921828
5.005,225942.875,225676.07786681497,266.79713318502763
5.025,225389.0469,224983.68724719333,405.3596528066555
5.045,224961.0781,224297.08934318455,663.9887568154663
5.065,224448.8281,223616.21459929482,832.6135007051926
5.085,223188.5625,222940.9945525893,247.56794741068734
5.105,222390.2656,222271.36181129055,118.90378870946006
5.125,222289.1719,221607.25003387762,681.9218661223713
5.145,221029.9844,220948.59390867327,81.39049132671789
5.165,221142.9219,220295.32913390463,847.5927660953603
5.185,220195.9063,219647.39239822625,548.5139017737529
5.205,219115.5469,219004.72136169134,110.82553830865072
5.225,218786.7969,218367.25463716072,419.5422628392698
5.245,217554.25,217734.9317721363,-180.68177213630406
5.265,217281.4219,217107.6932310099,173.7286689900793
5.285,216965.4219,216485.48037771354,479.94152228644816
5.305,216654.5156,215868.23545876358,786.2801412364352
5.325,216029.5469,215255.90158668582,773.6453133141622
5.345,214658.1406,214648.42272381386,9.71787618615781
5.365,213868.3906,214045.74366644878,-177.35306644876255
5.385,212978.2813,213447.81002937257,-469.5287293725705
5.405,213476.4844,212854.5682307048,621.9161692951748
5.425,212666.4219,212265.965477095,400.4564229050011
5.445,211873.4844,211681.94974924042,191.53465075956774
5.465,211645.6406,211102.4697877227,543.1708122773271
5.485,210795.75,210527.47507915375,268.2749208462483
5.505,209574.7656,209956.91584262418,-382.1502426241641
5.525,209762.8594,209390.74301644537,372.11638355461764
5.545,209249.8281,208828.9082451792,420.91985482082237
5.565,208278.4531,208271.36386694695,7.089233053062344
5.585,207963.6406,207718.06290101097,245.5776989890437
5.605,207654.7656,207168.95903562254,485.8065643774753
5.625,206939.2969,206624.00661612858,315.29028387140715
5.645,205800.1094,206083.1606333313,-283.0512333313236
5.665,205305.5781,205546.3767120945,-240.79861209448427
5.685,205857.8594,205013.61110019046,844.248299809522
5.705,204459.3594,204484.820657381,-25.461257381015457
5.725,204256.2031,203959.96284472814,296.2402552718704
5.745,204094.1094,203438.99571412712,655.1136858728714
5.765,203348.0469,202921.87789805816,426.1690019418311
5.785,202185.1875,202408.56859955017,-223.3810995501699
5.805,201361.2031,201899.0275823524,-537.8244823523855
5.825,201094.625,201393.21516130815,-298.59016130815144
5.845,200232.2188,200891.09219292636,-658.8733929263544
5.865,200750.625,200392.620066146,358.00493385401205
5.885,200183.3906,199897.76069328902,285.62990671099396
5.905,199351.8906,199406.47650119677,-54.585901196755
5.925,199540.3125,198918.73042254618,621.5820774538151
5.945,197755.4531,198434.4858873412,-679.0327873411879
5.965,197996.4531,197953.70681457533,42.746285424684174
5.985,197429.9219,197476.35760406146,-46.43570406147046
6.005,197325.6094,197002.40312842472,323.20627157526906
6.025,195932.5,196531.80872525525,-599.3087252552505
6.045,196000.5469,196064.54018941624,-63.993289416248444
6.065,195672.75,195600.5637655043,72.18623449568986
6.085,194204.8438,195139.84614045898,-935.0023404589738
6.105,194975.6875,194682.35443631685,293.33306368315243
6.125,193111.9063,194228.056203108,-1116.1499031079875
6.145,193233.6094,193776.91941189123,-543.3100118912407
6.165,193192.8438,193328.91244792438,-136.0686479243741
6.185,192970.3125,192884.00410396795,86.30839603205095
6.205,191246.0313,192442.16357371752,-1196.1322737175215
6.225,191597.7344,192003.36044536292,-405.62604536293657
6.245,191394.7188,191567.5646952715,-172.84589527148637
6.265,190692.2813,191134.74668179205,-442.465381792048
6.285,189710.7813,190704.87713917717,-994.095839177171
6.305,189801.75,190277.92717162124,-476.1771716212388
6.325,189424.3281,189853.8682474115,-429.5401474114915
6.345,190338.5156,189432.67219318982,905.8434068101924
6.365,188893.5,189014.3111883228,-120.81118832281209
6.385,187987.875,188598.75775937713,-610.8827593771275
6.405,187581.7969,188185.98477469914,-604.187874699157
6.425,188114.9063,187775.9654390951,338.9408609048987
6.445,186944.1719,187368.67328861088,-424.5013886108936
6.465,187434.2813,186964.08218540822,470.1991145917855
6.485,185926.3906,186562.16631273602,-635.7757127360092
6.505,185066.0156,186162.9001699944,-1096.8845699943777
6.525,184483.6719,185766.2585678893,-1282.5866678893217
6.545,184032.8281,185372.21662367633,-1339.3885236763163
6.565,184541.3438,184980.74975649113,-439.4059564911295
6.585,183496.4844,184591.8336827651,-1095.3492827651207
6.605,183970.5156,184205.4444117241,-234.92881172409398
6.625,183070.4063,183821.55824096943,-751.1519409694301
6.645,183183.6406,183440.1517521375,-256.51115213747835
6.665,181872.7344,183061.20180663862,-1188.467406638636
6.685,181619.125,182684.68554147184,-1065.5605414718448
6.705,181101.0625,182310.58036511467,-1209.5178651146707
6.725,180088.2188,181938.86395348608,-1850.6451534860826
6.745,180686.8594,181569.51424598196,-882.6548459819751
6.765,180409.1875,181202.50944157984,-793.3219415798376
6.785,180057.9688,180837.82799501342,-779.8591950134141
6.805,179596.6875,180475.44861301416,-878.7611130141595
6.825,179148.6719,180115.35025061894,-966.6783506189531
6.845,179271.3281,179757.51210754254,-486.184007542528
6.865,178326.7344,179401.91362461352,-1075.17922461353
