Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,287097.4063,287383.46809754736,-286.06179754738696
4.725,287714.6563,287045.6129902366,669.043309763365
4.745,287466.8125,286707.53177381394,759.280726186058
4.765,285638.9688,286369.23387377325,-730.2650737732765
4.785,286219.4063,286030.7285497976,188.6777502023615
4.805,286233.2188,285692.0248992107,541.1939007892506
4.825,285341.4688,285353.1318603409,-11.663060340913944
4.845,284781.1563,285014.05821580393,-232.90191580395913
4.865,285005.25,284674.8125957024,330.43740429758327
4.885,284732.9375,284335.40348074917,397.53401925083017
4.905,284620.0313,283995.8392053118,624.1920946881874
4.925,285491.625,283656.12796038477,1835.4970396152348
4.945,282148.1563,283316.27779648855,-1168.121496488573
4.965,282353.8125,282976.29662649904,-622.4841264990391
4.985,282177.0938,282636.19222840865,-459.0984284086735
5.005,281330.625,282295.9722480212,-965.3472480212222
5.025,282743.5,281955.64420158265,787.8557984173531
5.045,282711.625,281615.2154783493,1096.4095216506976
5.065,279949.5313,281274.69334309443,-1325.1620430944604
5.085,280907.4063,280934.0849385572,-26.678638557204977
5.105,280779.25,280593.3972878322,185.8527121677762
5.125,278985.4063,280252.63729670475,-1267.2309967047768
5.145,279107.5313,279911.81175593054,-804.280455930566
5.165,279330.1563,279570.9273434627,-240.771043462737
5.185,278626.75,279229.99062662775,-603.240626627754
5.205,278206.9688,278889.00806425046,-682.0392642504885
5.225,277764.9375,278547.98600873107,-783.0485087310662
5.245,277639.5625,278206.93070807366,-567.3682080736617
5.265,275999.6563,277865.84830786934,-1866.1920078693656
5.285,276252.875,277524.7448532343,-1271.869853234326
5.305,275498.7813,277183.62629070325,-1684.8449907032773
5.325,276292.75,276842.49847008113,-549.7484700811328
5.345,276972.6563,276501.3671462525,471.2891537474934
5.365,275247.5625,276160.23798095115,-912.6754809511476
5.385,273865.625,275819.1165444898,-1953.491544489807
5.405,273862.125,275478.0083174511,-1615.8833174511092
5.425,272844.5625,275136.9186923425,-2292.3561923424713
5.445,274331.8438,274795.8529752128,-464.009175212821
5.465,272987.4063,274454.81638723507,-1467.4100872350973
