Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,274573.125,271276.9759258983,3296.149074101704
4.725,273741.9688,270753.7818236937,2988.186976306257
4.745,272821.375,270232.6772496214,2588.6977503785747
4.765,272172.3125,269713.64229963766,2458.670200362336
4.785,271832.5,269196.6573920157,2635.8426079843193
4.805,271396.9375,268681.70326063776,2715.2342393622384
4.825,271049.4688,268168.7609484542,2880.707851545769
4.845,270623.9063,267657.81180110434,2966.0944988956326
4.865,269930.125,267148.83746069414,2781.287539305864
4.885,268452.8438,266641.8198597281,1811.0239402718726
4.905,268824.0313,266136.74121518835,2687.290084811626
4.925,268229.5,265633.58402275835,2595.915977241646
4.945,266617.7813,265132.3310511872,1485.450248812791
4.965,266956.7188,264632.9653367898,2323.753463210189
4.985,265559.1875,264135.4701780788,1423.7173219211982
5.005,264786.3438,263639.82913052704,1146.5146694729337
5.025,263713.3438,263146.02600145264,567.3177985473303
5.045,263651.1875,262654.0448450282,997.1426549718017
5.065,263607.0,262163.8699574062,1443.1300425938098
5.085,262260.8125,261675.48587196047,585.3266280395328
5.105,262453.1563,261188.87735463993,1264.2789453600417
5.125,261370.7188,260704.0293994297,666.6894005702925
5.145,260526.1406,260220.9272239194,305.2133760806173
5.165,260969.6094,259739.556264974,1230.0531350259844
5.185,259835.8438,259259.90217450447,575.9416254955286
5.205,258261.0625,258781.95081533637,-520.8883153363713
5.225,258507.8906,258305.68825717337,202.20234282664023
5.245,256976.2656,257831.1007726527,-854.8351726526744
5.265,256935.7813,257358.17483349095,-422.39353349094745
5.285,256204.2656,256886.8971067171,-682.6315067170945
5.305,255659.9063,256417.25445099102,-757.3481509910198
5.325,254498.7813,255949.2339130044,-1450.452613004396
5.345,254538.4063,255482.82272396333,-944.4164239633246
5.365,254916.4688,255018.0082961485,-101.5394961484999
5.385,253237.2188,254554.77821955338,-1317.5594195533777
5.405,254621.0625,254093.12025859547,527.9422414045257
5.425,253157.0625,253633.02234890178,-475.9598489017808
5.445,252564.3594,253174.47259416402,-610.1131941640342
5.465,252690.7188,252717.45926306373,-26.740463063732022
5.485,252087.7188,252261.97078626364,-174.25198626364
5.505,252563.5938,251807.99575346604,755.5980465339671
5.525,252036.4219,251355.52291053353,680.8989894664555
5.545,251749.7031,250904.54115667328,845.1619433267333
5.565,251030.4063,250455.03954168104,575.3667583189672
5.585,250153.5625,250007.0072632454,146.5552367545897
5.605,250349.9063,249560.4336643086,789.4726356914034
5.625,250467.0781,249115.30823048484,1351.7698695151776
5.645,248954.2813,248671.6205875323,282.66071246771025
5.665,249798.6875,248229.3604988798,1569.3270011201967
5.685,248551.8125,247788.5178632048,763.29463679521
5.705,248630.5,247349.08271206275,1281.417287937249
5.725,248053.6406,246911.04520756626,1142.5953924337518
5.745,247290.8125,246474.39564011237,816.4168598876277
5.765,245550.9375,246039.12442615745,-488.1869261574466
5.785,244385.5938,245605.222106038,-1219.6283060380083
5.805,244852.6719,245172.67934183677,-320.0074418367876
5.825,244760.7031,244741.48691529263,19.216184707387583
5.845,243434.0938,244311.6357257533,-877.5419257532922
5.865,242824.6875,243883.11678817033,-1058.4292881703295
5.885,242716.0,243455.9212311345,-739.9212311345036
5.905,241380.8438,243030.04029495144,-1649.1964949514368
5.925,241865.5313,242605.46532975617,-739.9340297561721
5.945,240852.7656,242182.18779366568,-1329.4221936656686
5.965,239744.7813,241760.19925096873,-2015.4179509687237
5.985,239568.2188,241339.49137035155,-1771.2725703515462
6.005,238679.9375,240920.05592315987,-2240.1184231598745
6.025,238858.3281,240501.88478169456,-1643.5566816945502
6.045,238246.1094,240084.96991754186,-1838.860517541878
6.065,237477.4375,239669.30339993612,-2191.8658999361214
6.085,236799.3594,239254.8773941554,-2455.517994155409
6.105,237920.875,238841.68415994782,-920.8091599478212
6.125,236760.8438,238429.71604998974,-1668.8722499897412
6.145,235853.75,238018.96550837287,-2165.215508372872
6.165,235019.25,237609.42506912193,-2590.175069121935
6.185,235580.5781,237201.0873547407,-1620.5092547406966
6.205,234825.6406,236793.94507478547,-1968.3044747854583
6.225,234804.25,236387.99102446725,-1583.74102446725
6.245,233594.7813,235983.2180832797,-2388.4367832796997
6.265,233612.7969,235579.61921365437,-1966.822313654382
6.285,233724.8438,235177.18745964044,-1452.3436596404354
6.305,233787.1719,234775.9159456109,-988.744045610918
6.325,232842.125,234375.79787499204,-1533.672874992044
6.345,231600.4219,233976.82652901794,-2376.404629017954
6.365,231525.0313,233578.99526550772,-2053.963965507719
6.385,231975.2813,233182.2975176664,-1207.016217666387
6.405,232022.125,232786.72679290758,-764.6017929075751
6.425,230202.9688,232392.27667169878,-2189.30787169878
6.445,229954.9063,231998.94080642774,-2044.0345064277353
6.465,230754.2813,231606.71292028995,-852.4316202899499
6.485,228517.2813,231215.58680619686,-2698.3055061968626
6.505,229540.9688,230825.5563257042,-1284.5875257042062
6.525,228504.4844,230436.61540795976,-1932.1310079597752
6.545,228760.8438,230048.75804867086,-1287.9142486708588
6.565,228084.4531,229661.97830909045,-1577.5252090904396
6.585,227122.125,229276.27031502168,-2154.145315021684
6.605,228368.0469,228891.62825584065,-523.5813558406662
6.625,226918.4531,228508.04638353683,-1589.5932835368149
6.645,226538.9219,228125.51901177058,-1586.5971117705922
6.665,226777.2344,227744.04051494834,-966.8061149483547
6.685,225885.5625,227363.60532731347,-1478.0428273134748
6.705,225492.2344,226984.20794205397,-1491.97354205398
6.725,225277.6719,226605.84291042623,-1328.1710104262456
6.745,225323.9063,226228.50484089358,-904.5985408935812
6.765,224383.1563,225852.18839828117,-1469.0320982811681
6.785,225086.4375,225476.88830294515,-390.45080294515355
6.805,223668.2031,225102.5993299564,-1434.3962299563864
6.825,223308.6719,224729.31630829925,-1420.6444082992675
6.845,223387.0469,224357.03412008355,-969.9872200835671
6.865,223354.7031,223985.7476997707,-631.0445997706847
6.885,221846.1563,223615.4520334138,-1769.2957334138046
6.905,222626.3281,223246.1421579099,-619.8140579098836
6.925,222482.3594,222877.81316026612,-395.4537602661294
6.945,222361.625,222510.4601768782,-148.8351768782013
