Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,259886.1094,261429.09369367803,-1542.9842936780478
4.725,259631.3906,260566.074039071,-934.6834390709992
4.745,258292.625,259708.83421517376,-1416.2092151737597
4.765,257434.5625,258857.3109702722,-1422.7484702721995
4.785,256245.9844,258011.44208632916,-1765.4576863291732
4.805,256129.6406,257171.1663574728,-1041.5257574727875
4.825,254608.0938,256336.42356901802,-1728.3297690180189
4.845,253787.0938,255507.15447700943,-1720.060677009431
4.865,252723.5313,254683.3007882675,-1959.7694882674841
4.885,252224.0,253864.80514092545,-1640.805140925455
4.905,251296.75,253051.6110854425,-1754.861085442506
4.925,250503.9063,252243.66306607917,-1739.7567660791683
4.945,249976.8125,251440.90640282264,-1464.0939028226421
4.965,248851.3281,250643.28727374852,-1791.9591737485025
4.985,248914.1406,249850.7526978078,-936.6120978077815
5.005,247943.2344,249063.2505180259,-1120.016118025902
5.025,246858.6406,248280.72938510307,-1422.0887851030566
5.045,247152.3906,247503.13874140533,-350.74814140531817
5.065,246831.0156,246730.42880533406,100.5867946659564
5.085,245138.5781,245962.55055606476,-823.9724560647446
5.105,244476.5938,245199.45571864455,-722.861918644543
5.125,244851.7656,244441.0967494389,410.66885056110914
5.145,244967.4844,243687.4268219168,1280.057578083186
5.165,242652.7031,242938.39981276746,-285.6967127674434
5.185,242479.7344,242193.9702883375,285.76411166248727
5.205,241934.7969,241454.0934913809,480.7034086190979
5.225,240901.9375,240718.7253281138,183.21217188620358
5.245,240006.5,239987.82235556445,18.677644435549155
5.265,239639.7031,239261.34176921292,378.36133078709827
5.285,239538.125,238539.24139091,998.8836090900004
5.305,237944.2813,237821.4796570702,122.80164292981499
5.325,238151.25,237108.01560713074,1043.2343928692571
5.345,237304.6563,236398.80887226958,905.8474277304194
5.365,237070.2188,235693.81966437557,1376.399135624437
5.385,234852.6719,234993.0087652648,-140.33686526480597
5.405,235509.1094,234296.33751613597,1212.771883864014
5.425,234987.2344,233603.76780725946,1383.4665927405294
5.445,232766.9219,232915.262067893,-148.3401678930095
5.465,233252.2031,232230.78325641947,1021.4198435805447
5.485,232537.4844,231550.29485069987,987.1895493001211
5.505,231507.4844,230873.76083863713,633.7235613628582
5.525,230204.3594,230201.14570894427,3.213691055716481
5.545,230153.5625,229532.414442113,621.1480578870105
5.565,229661.4219,228867.53250157624,793.8893984237511
5.585,228143.2031,228206.46582506163,-63.262725061620586
5.605,228555.9375,227549.18081612897,1006.7566838710336
5.625,228530.625,226895.64433588908,1634.9806641109171
5.645,227298.9219,226245.82369489846,1053.0982051015308
5.665,226361.8438,225599.68664522504,762.1571547749627
5.685,226413.9375,224957.2013726827,1456.736127317301
5.705,226731.4531,224318.33648922763,2413.116610772384
5.725,225097.7344,223683.0610255153,1414.6733744847006
5.745,224717.5313,223051.3444236121,1666.1868763878883
5.765,224383.1563,222423.1565298592,1959.9997701407992
5.785,224763.9844,221798.467587884,2965.516812115995
5.805,223109.0938,221177.24823175662,1931.845568243385
5.825,223321.6094,220559.4694792864,2762.1399207135837
5.845,222167.2656,219945.1027254575,2222.162874542526
5.865,222663.3281,219334.11973599708,3329.2083640029305
5.885,221892.3906,218726.49264107613,3165.897958923888
5.905,222313.8906,218122.19392913743,4191.696670862584
5.925,221618.1719,217521.1964408488,4096.975459151174
5.945,220336.5313,216923.4733631784,3413.0579368215986
5.965,218953.5469,216328.9982235891,2624.5486764108937
5.985,219512.6719,215737.74488434946,3774.9270156505227
