Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,264394.7188,266154.71591528977,-1759.9971152897924
4.725,264443.3438,265358.3527977539,-915.0089977539028
4.745,262034.4844,264566.4745473908,-2531.9901473908394
4.765,261809.9688,263779.03783602384,-1969.0690360238368
4.785,262033.9219,262996.00002835505,-962.0781283550605
4.805,260668.4063,262217.3191675461,-1548.9128675461106
4.825,260809.5313,261442.95396115648,-633.4226611564809
4.845,259701.1719,260672.8637674304,-971.6918674304034
4.865,258798.6406,259907.00858192224,-1108.3679819222307
4.885,257677.375,259145.34902445003,-1467.974024450028
4.905,256933.6719,258387.84632636848,-1454.174426368496
4.925,256247.7188,257634.46231815207,-1386.7435181520705
4.945,255392.375,256885.15941727906,-1492.7844172790647
4.965,255543.9688,256139.90061640926,-595.9318164092547
4.985,255651.4688,255398.649471845,252.81932815499022
5.005,253496.9688,254661.3700922703,-1164.4012922703114
5.025,253547.0625,253928.02712775776,-380.9646277577558
5.045,252805.5313,253198.58575903715,-393.0544590371428
5.065,253123.1406,252473.01168701923,650.1289129807847
5.085,251245.5469,251751.2711225654,-505.72422256541904
5.105,250956.8125,251033.33077649845,-76.51827649844927
5.125,249612.2188,250319.15784984772,-706.9390498477151
5.145,247820.5625,249608.72002432085,-1788.15752432085
5.165,248887.4063,248901.98545299738,-14.579152997379424
5.185,248350.3594,248198.92275123784,151.4366487621446
5.205,247417.7188,247499.5009878021,-81.78218780210591
5.225,246575.9375,246803.68967617198,-227.7521761719836
5.245,246389.8281,246111.45876607217,278.36933392783976
5.265,245243.9688,245422.77863518475,-178.80983518474386
5.285,244908.3281,244737.62008105137,170.70801894864417
5.305,244200.3281,244055.95431315887,144.37378684114083
5.325,243737.4688,243377.7529452033,359.7158547966974
5.345,242837.3594,242702.98798752762,134.37141247236286
5.365,242805.3125,242031.631839728,773.680660271988
5.385,241326.5469,241363.65728342618,-37.11038342618849
5.405,241808.9375,240699.03747520057,1109.9000247994263
5.425,240777.0938,240037.74593967537,739.3478603246331
5.445,239915.5938,239379.7565627606,535.8372372394078
5.465,239587.2813,238725.04358504168,862.237714958319
5.485,238376.1719,238073.5815953128,302.59030468718265
5.505,237572.0,237425.34552425193,146.6544757480733
5.525,236704.875,236780.31063823268,-75.4356382326805
5.545,236529.4688,236138.45253327003,391.0162667299737
5.565,236549.9063,235499.74712909764,1050.1591709023633
5.585,236006.9844,234864.17066337063,1142.8137366293522
5.605,233897.8281,234231.69968599424,-333.8715859942313
5.625,233772.0938,233602.31105357246,169.78274642754695
5.645,233769.0625,232975.98192397467,793.0805760253279
5.665,233355.6719,232352.6897510181,1002.982148981886
5.685,232546.5625,231732.41227926183,814.1502207381709
5.705,231557.9844,231115.12753891028,442.8568610897055
5.725,231096.5625,230500.81384082447,595.7486591755296
5.745,230415.8906,229889.44977163587,526.4408283641387
5.765,230373.7188,229281.01418896354,1092.7046110364608
5.785,228617.5625,228675.4862167297,-57.92371672971058
5.805,227688.1875,228072.84524057203,-384.6577405720309
5.825,228233.9531,227473.07090335086,760.8821966491523
5.845,227783.375,226876.14310074854,907.2318992514629
5.865,226849.1719,226282.0419769584,567.1299230415898
5.885,227220.3438,225690.7479204624,1529.5958795376064
5.905,226171.5313,225102.2415598938,1069.2897401062073
5.925,225419.5938,224516.50375998422,903.0900400157843
5.945,225067.3281,223933.5156175921,1133.8124824079277
5.965,223881.6875,223353.25845781126,528.4290421887417
5.985,223998.3438,222775.71383015745,1222.6299698425573
6.005,222764.8594,222200.86350483118,563.9958951688022
6.025,222635.5156,221628.68946905487,1006.8261309451482
6.045,222197.3906,221059.1739234826,1138.2166765174188
6.065,221635.7188,220492.29927868096,1143.4195213190396
6.085,220756.9531,219928.04815168012,828.9049483198905
6.105,220341.8125,219366.40336259076,975.4091374092386
6.125,219992.2813,218807.34793128955,1184.9333687104518
6.145,218968.7344,218250.8650741677,717.8693258322892
6.165,218544.6719,217696.93820094335,847.73369905664
6.185,217989.875,217145.5509115363,844.3240884637053
6.205,218028.4219,216596.6869930021,1431.734906997881
6.225,217455.3906,216050.3304165265,1405.0601834735135
6.245,216054.375,215506.4653344762,547.9096655237954
6.265,215381.2344,214965.07607750787,416.1583224921196
6.285,215513.2188,214426.14715173058,1087.071648269426
6.305,214918.0781,213889.6632359234,1028.4148640766216
6.325,214188.0313,213355.60917880543,832.4221211945696
6.345,213570.3594,212823.96999635757,746.3894036424172
6.365,211867.4531,212294.73086919426,-427.2777691942465
6.385,212266.1875,211767.8771399856,498.3103600144095
6.405,212097.2656,211243.39431092676,853.8712890732568
