Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
4.705,260219.3125,262555.48851918266,-2336.1760191826615
4.725,259930.6563,261704.0054753895,-1773.3491753895069
4.745,259333.0313,260857.79687577617,-1524.7655757761677
4.765,257220.0625,260016.8087029875,-2796.7462029875023
4.785,257853.625,259180.98781198025,-1327.3628119802452
4.805,256661.8594,258350.28191186892,-1688.4225118689355
4.825,256191.5938,257524.63954822274,-1333.0457482227357
4.845,255133.9688,256704.01008580188,-1570.0412858018826
4.865,254445.5938,255888.34369171856,-1442.7498917185585
4.885,253838.2813,255077.59131901237,-1239.310019012366
4.905,253817.0938,254271.70469062723,-454.6108906272275
4.925,252976.9063,253470.6362837791,-493.729983779107
4.945,251314.5,252674.33931470235,-1359.8393147023453
4.965,251389.0781,251882.7677237654,-493.6896237653855
4.985,250289.4688,251095.8761609445,-806.4073609444895
5.005,249894.125,250313.61997164573,-419.49497164573404
5.025,249719.8125,249535.9551828654,183.85731713459245
5.045,249616.2969,248762.83848968026,853.4584103197267
5.065,248080.0313,247994.2272420569,85.80405794311082
5.085,247394.875,247230.07943197308,164.7955680269224
5.105,246140.0,246470.35368084177,-330.35368084177026
5.125,246151.5469,245715.00922722946,436.53767277052975
5.145,245958.2188,244964.0059148604,994.2128851395973
5.165,244724.5781,244217.30418090086,507.27391909915605
5.185,243950.0313,243474.86504451346,475.166255486547
5.205,243269.0313,242736.65009567546,532.3812043245416
5.225,243438.375,242002.6214842545,1435.7535157455131
5.245,241476.5625,241272.7419093332,203.8205906667863
5.265,241415.625,240546.97460877878,868.6503912212211
5.285,240151.0781,239825.28334904733,325.7947509526857
5.305,239365.1094,239107.63241522064,257.47698477935046
5.325,238738.5313,238393.98660126628,344.54469873372
5.345,238885.7031,237684.31120051694,1201.3918994830747
5.365,236501.1875,236978.57199636288,-477.3844963628799
5.385,236479.0781,236276.7352531512,202.34284684882732
5.405,235415.3125,235578.7677072873,-163.4552072873048
5.425,234199.9219,234884.63655853397,-684.7146585339797
5.445,233936.9688,234194.30946150108,-257.3406615010754
5.465,232716.5781,233507.7545173227,-791.1764173226838
5.485,232431.875,232824.9402655166,-393.065265516605
5.505,232162.5938,232145.8356760206,16.758123979408992
5.525,231309.5938,231470.41014140222,-160.81634140221286
5.545,230820.5,230798.63346923687,21.866530763130868
5.565,229840.1563,230130.47587465058,-290.31957465058076
5.585,229805.7188,229465.90797302235,339.8108269776567
5.605,229254.1406,228804.9007728434,449.23982715661987
5.625,227323.4688,228147.42566872874,-823.9568687287392
5.645,227044.3281,227493.45443457665,-449.1263345766347
5.665,225847.3125,226842.95921687354,-995.6467168735398
5.685,226203.9688,226195.9125281404,8.056271859590197
5.705,225912.7656,225552.28724051642,360.4783594835899
5.725,223943.7031,224912.05657947776,-968.3534794777515
5.745,224431.5,224275.19411768665,156.30588231334696
5.765,223431.5781,223641.6737689699,-210.09566896987963
5.785,222282.7656,223011.4697824207,-728.7041824206826
5.805,222562.1406,222384.5567366237,177.58386337631964
5.825,222930.5313,221760.90953399835,1169.6217660016555
5.845,221358.3438,221140.50339525827,217.84040474172798
5.865,220644.7813,220523.31385398476,121.46744601524551
5.885,220427.6563,219909.31675130982,518.3395486901863
5.905,220031.1406,219298.4882307084,732.6523692916089
5.925,219607.4063,218690.8047328952,916.601567104808
5.945,219115.4375,218086.24299082498,1029.194509175024
5.965,218619.3125,217484.78002479338,1134.5324752066226
5.985,217329.5469,216886.39313763566,443.1537623643235
6.005,217977.2031,216291.05991002198,1686.143189978029
6.025,216451.4531,215698.75819584576,752.6949041542539
6.045,215152.0938,215109.46611770397,42.627682296035346
6.065,215289.7188,214523.16206246652,766.5567375334795
6.085,215319.7031,213939.82467693367,1379.878423066344
6.105,213718.6563,213359.43286357805,359.22343642194755
6.125,213057.7344,212781.96577637034,275.7686236296431
6.145,212641.8594,212207.40281668692,434.45658331306186
6.165,211310.5781,211635.72362929635,-325.14552929633646
6.185,210927.5469,211066.90809842455,-139.36119842456537
6.205,211232.2813,210500.93634389545,731.3449561045563
6.225,210226.9375,209937.7887173464,289.14878265358857
6.245,209143.7031,209377.4457985162,-233.74269851617282
6.265,208671.2969,208819.88839160398,-148.59149160399102
6.285,208611.7031,208265.09752169825,346.6055783017655
6.305,207993.3906,207713.0544312732,280.33616872681887
6.325,207223.8906,207163.74057675176,60.15002324825036
6.345,206722.4844,206617.13762513385,105.34677486613509
6.365,206387.7031,206073.22745068802,314.47564931199304
6.385,206333.6094,205531.99213170487,801.6172682951146
6.405,205727.5,204993.41394731234,734.086052687664
6.425,205974.4375,204457.4753743493,1516.9621256506944
6.445,204767.7188,203924.15908429824,843.5597157017619
6.465,204134.9531,203393.44794027426,741.5051597257552
6.485,204245.5313,202865.32499407022,1380.2063059297798
6.505,203748.0469,202339.7734832562,1408.2734167437884
6.525,203023.6406,201816.77682833243,1206.8637716675876
6.545,203274.6875,201296.31862993405,1978.368870065955
6.565,203324.1094,200778.38266608762,2545.7267339123646
6.585,201953.8438,200262.95288951707,1690.8909104829363
6.605,200479.4844,199750.01342499853,729.470975001459
6.625,200734.2656,199239.5485667639,1494.717033236113
6.645,200461.8281,198731.54277595007,1730.285324049939
6.665,199423.375,198225.9806780952,1197.3943219048087
6.685,199776.0313,197722.84706067923,2053.184239320777
6.705,198884.6563,197222.12687070874,1662.5294292912586
6.725,198595.2188,196723.80521234477,1871.4135876552318
6.745,197424.7031,196227.86734457273,1196.8357554272807
6.765,197388.3438,195734.2986789143,1654.0451210857136
6.785,197691.5313,195243.08477717848,2448.4465228215267
6.805,196128.0313,194754.2113492539,1373.8199507461104
6.825,196568.875,194267.66425093866,2301.2107490613416
6.845,195577.0469,193783.42948180888,1793.6174181911047
6.865,195831.5938,193301.4931831244,2530.1006168755994
6.885,195757.3281,192821.84163577078,2935.4864642292378
6.905,194114.1719,192344.46125823708,1769.710641762911
6.925,194443.2969,191869.33860462936,2573.9582953706267
6.945,193982.875,191396.46036271736,2586.4146372826362
6.965,193229.3125,190925.81335201563,2303.499147984374
6.985,193109.7188,190457.38452189736,2652.334278102644
7.005,192698.625,189991.16094974097,2707.4640502590337
7.025,191391.6875,189527.12983910737,1864.5576608926349
7.045,191602.6406,189065.2785179491,2537.3620820509095
7.065,189712.7344,188605.59443685008,1107.139963149908
7.085,190070.7188,188148.06516729397,1922.6536327060312
7.105,188472.2344,187692.67839996316,779.5560000368278
7.125,187815.9688,187239.42194306568,576.5468569343211
7.145,187292.25,186788.28372069006,503.96627930994146
7.165,186266.8281,186339.25177118843,-72.42367118841503
7.185,185631.7031,185892.31424558588,-260.6111455858627
7.205,184313.8125,185447.45940601671,-1133.6469060167146
7.225,184560.0156,185004.6756241868,-444.6600241868
7.245,183654.7344,184563.951379861,-909.2169798610266
7.265,184072.4531,184125.2752593758,-52.82215937579167
7.285,183289.7969,183688.63595417663,-398.8390541766421
7.305,182457.6563,183254.0222593785,-796.3659593784832
7.325,182149.0781,182821.4230723512,-672.3449723511876
7.345,181551.5938,182390.82739132716,-839.2335913271527
7.365,181289.875,181962.22431403148,-672.3493140314822
7.385,181092.9531,181535.60303633506,-442.6499363350449
