Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
15.2718,2253800.3042,1216981.104969286,1036819.1992307142
15.3218,2286685.3767,1217675.4284511474,1069009.9482488525
15.3718,2323029.1912,1218323.6785285003,1104705.5126714995
15.4218,2362168.4648,1218925.5975340924,1143242.8672659078
15.4718,2407035.7342,1219480.9287951584,1187554.8054048414
15.5218,2449678.6837,1219989.4166174042,1229689.2670825957
15.5718,2492992.8262,1220450.8062692974,1272542.0199307026
15.6218,2529308.1994,1220864.84396666,1308443.3554333397
15.6718,2579037.8054,1221231.2768575563,1357806.5285424436
15.7218,2625887.5682,1221549.8530074693,1404337.7151925308
15.7718,2670429.1935,1221820.3213847566,1448608.8721152435
15.8218,2719448.2464,1222042.4318463872,1497405.8145536128
15.8718,2773526.5198,1222215.9351239426,1551310.5846760573
15.9218,2821482.0356,1222340.582809885,1599141.452790115
15.9718,2881448.8168,1222416.1273440835,1659032.6894559166
16.0218,2934877.4262,1222442.3220005876,1712435.1041994125
16.0718,2991820.4026,1222418.9208746562,1769401.481725344
16.1218,3042924.5394,1222345.678870019,1820578.860529981
16.1718,3103803.3714,1222222.3516863824,1881581.0197136176
16.2218,3162200.8208,1222048.6958071585,1940152.1249928414
16.2718,3220916.973,1221824.468487428,1999092.5045125722
16.3218,3285443.3598,1221549.427742119,2063893.9320578813
16.3718,3339303.7857,1221223.3323344018,2118080.453365598
16.4218,3408599.0669,1220845.9417643023,2187753.1251356974
16.4718,3471772.2583,1220417.0162575163,2251355.2420424838
16.5218,3531477.0825,1219936.3167544296,2311540.7657455704
16.5718,3601817.4848,1219403.6048993343,2382413.879900666
16.6218,3673070.0864,1218818.6430298453,2454251.4433701546
16.6718,3736440.4613,1218181.1941665006,2518259.2671334995
16.7218,3796280.645,1217491.022002554,2578789.622997446
16.7718,3854582.6253,1216747.8908939443,2637834.734406056
16.8218,3907027.4575,1215951.565849451,2691075.891650549
16.8718,3946489.3911,1215101.812521018,2731387.578578982
16.9218,3983305.8011,1214198.397194251,2769107.403905749
16.9718,4009525.477,1213241.0867790864,2796284.3902209136
17.0218,4033436.9064,1212229.6488006199,2821207.2575993803
17.0718,4052899.6097,1211163.8513900982,2841735.7583099017
17.1218,4069404.4691,1210043.4632760696,2859361.0058239303
17.1718,4078978.5161,1208868.2537756844,2870110.2623243155
17.2218,4084889.7231,1207637.9927861586,2877251.7303138413
17.2718,4081577.5863,1206352.4507763688,2875225.1355236312
17.3218,4075782.8402,1205011.3987786067,2870771.4414213933
17.3718,4060437.6644,1203614.6083804702,2856823.0560195297
17.4218,4043845.57460001,1202161.8517168937,2841683.7228831165
17.4718,4022049.1721,1200652.9014623195,2821396.270637681
17.5218,4006192.73080001,1199087.530822996,2807105.1999770137
17.5718,3981966.87930001,1197465.513529414,2784501.365770596
17.6218,3960594.7463,1195786.6238288712,2764808.122471129
17.6718,3930914.7972,1194050.6364781559,2736864.160721844
17.7218,3906759.8011,1192257.3267363633,2714502.474363636
